,source,target,weight
2826,868,298,3.12
2827,868,2044,1.72
2828,868,2246,2.96
2829,869,267,3.12
2830,869,3812,3.12
2831,870,1157,3.12
2832,870,1240,3.12
2833,870,1490,2.56
2834,870,3208,1.4
2835,870,4035,2.56
2836,870,4296,1.4
2837,871,1880,2.56
2838,871,1991,3.12
2839,871,2012,3.12
2840,872,206,0.72
2841,872,373,3.12
2842,872,451,3.12
2843,872,1101,3.12
2844,874,537,1.96
2845,874,2555,3.12
2846,875,3736,3.12
2847,876,1408,2.12
2848,876,1654,3.12
2849,879,2557,1.12
2850,881,181,0.72
2851,881,1213,1.72
2852,881,1472,1.72
2853,881,2031,3.12
2854,881,3023,3.12
2855,881,3933,2.56
2856,882,374,2.12
2857,882,626,3.12
2858,882,841,2.12
2859,882,940,2.56
2860,882,1518,3.12
2861,882,2803,1.72
2862,883,228,3.12
2863,883,338,3.12
2864,883,388,2.12
2865,883,421,2.12
2866,883,440,0.72
2867,883,441,1.16
2868,883,665,3.12
2869,883,977,2.56
2870,883,1111,2.12
2871,883,1289,3.12
2872,883,1379,2.12
2873,883,2088,3.12
2874,883,2658,2.12
2875,883,3033,1.72
2876,884,222,1.8
2877,884,1156,0.72
2878,884,1485,2.12
2879,884,2745,0.96
2880,884,3521,2.12
2881,884,3859,0.96
2882,884,4098,2.2736
2883,885,2504,1.12
2884,886,55,1.12
2885,886,2420,1.72
2886,886,2943,1.56
2887,887,3546,2.16
2888,888,1032,1.4
2889,888,1963,1.4
2890,889,3592,0.32
2891,890,134,3.12
2892,890,1216,1.72
2893,890,1395,3.12
2894,890,1602,3.12
2895,890,2936,3.12
2896,891,1369,2.56
2897,891,1617,3.12
2898,891,2680,1.56
2899,892,785,2.96
2900,892,999,1.56
2901,892,1718,3.22359296
2902,893,1554,2.8
2903,894,10,2.96
2904,894,230,3.12
2905,894,1521,2.96
2906,894,3283,2.96
2907,894,3427,1.2496
2908,895,260,2.12
2909,895,698,2.12
2910,895,1234,1.16
2911,895,1818,1.56
2912,895,3176,1.72
2913,896,2498,1.12
2914,896,2655,0.5376
2915,896,3017,1.12
2916,896,3018,1.12
2917,896,3019,0.72
2918,897,2848,0.32
2919,899,2878,1.8
2920,900,188,3.12
2921,900,1154,2.12
2922,900,1984,3.12
2923,900,4100,1.72
2924,901,116,1.72
2925,901,190,3.12
2926,901,1520,3.12
2927,901,1695,1.96
2928,901,2267,1.96
2929,901,2660,1.96
2930,901,3588,1.72
2931,902,666,1.374964531
2932,904,30,1.72
2933,904,209,1.72
2934,905,2469,0.72
2935,906,2547,1.96
2936,906,2553,3.12
2937,909,3379,1.72
2938,911,305,1.2496
2939,911,1127,2.12
2940,911,1529,2.56
2941,911,1780,2.56
2942,911,2083,1.16
2943,911,2323,2
2944,911,2548,1.96
2945,911,2611,1.0057344
2946,911,2684,2.56
2947,911,2978,1.12
2948,911,3092,0.96
2949,911,3169,1.16
2950,911,3260,1.16
2951,911,4256,1.96
2952,912,373,3.12
2953,912,1142,2.12
2954,912,1184,3.12
2955,912,1772,3.12
2956,912,3376,3.12
2957,913,95,3.12
2958,913,128,2.56
2959,913,677,1.56
2960,913,2573,1.56
2961,914,754,0.07168
2962,914,819,0.002210681
2963,914,954,1.12
2964,914,1088,0.07168
2965,914,1646,0.07168
2966,915,1154,2.56
2967,915,2424,2.12
2968,915,2913,2.4
2969,916,2188,3.12
2970,917,1543,2.8
2971,918,1645,2.56
2972,918,1881,1.72
2973,918,2932,2.56
2974,918,3742,0.3712
2975,920,734,3.12
2976,920,1645,3.12
2977,920,1984,2.56
2978,920,2855,1.16
2979,921,140,1.72
2980,921,185,2.96
2981,921,237,1.16
2982,921,243,2.12
2983,921,452,2.56
2984,921,496,3.12
2985,921,1475,1.96
2986,921,2255,0.32
2987,921,2657,1.72
2988,921,4136,1.56
2989,922,3056,3.12
2990,923,443,1.16
2991,923,1377,3.12
2992,923,1568,2.12
2993,924,2367,3.12
2994,925,1042,1.56
2995,925,1375,2.4
2996,926,795,1.72
2997,927,1697,3.12
2998,928,965,3.12
2999,933,1815,3.12
3000,933,2701,2.12
3001,934,984,0.32
3002,935,418,2.8
3003,935,1305,2.96
3004,935,1732,2.16
3005,935,1805,2.12
3006,935,4098,2.96
3007,936,629,0.8992
3008,937,1314,1.72
3009,937,1579,2.12
3010,937,1698,3.9936
3011,937,3877,3.12
3012,938,141,1.72
3013,938,921,0.32
3014,938,2252,1.72
3015,938,2657,5.92306432
3016,939,1690,0.32
3017,939,1823,0.32
3018,939,3205,0.32
3019,939,3497,0.32
3020,939,3569,0.32
3021,939,3633,0.32
3022,939,3860,0.32
3023,940,841,1.175616
3024,940,3518,2.56
3025,940,3795,2.12
3026,942,2078,2.56
3027,943,1378,0.32
3028,945,4177,2.96
3029,947,1109,2.12
3030,948,1251,2.96
3031,948,1798,2.96
3032,949,2722,0.32
3033,949,2818,0.32
3034,950,1766,0.96
3035,950,2747,1.12
3036,951,1562,3.12
3037,951,2499,1.56
3038,951,2577,1.72
3039,951,2685,3.12
3040,951,2692,3.12
3041,951,2796,1.72
3042,951,3128,7.44097536
3043,951,3177,2.96
3044,951,3289,2.96
3045,951,3554,3.12
3046,951,3607,2.96
3047,953,3735,1.32
3048,953,3737,2.32
3049,953,4108,2.16
3050,954,294,1.72
3051,954,336,0.72
3052,954,429,2.12
3053,954,759,2.12
3054,954,819,1.12
3055,954,1036,2.12
3056,954,1467,2.12
3057,954,1481,1.72
3058,954,2073,0.6272
3059,954,2305,2.12
3060,954,3180,2.12
3061,954,3379,2.12
3062,954,3410,1.12
3063,954,3961,2.12
3064,954,4075,1.3136
3065,955,737,2.56
3066,955,844,2.56
3067,956,445,2.12
3068,956,1012,2.12
3069,956,1016,0.72
3070,956,1916,1.1872
3071,957,1013,3.12
3072,957,1879,3.12
3073,957,1986,3.12
3074,957,2770,3.12
3075,957,3101,1.56
3076,957,3215,2.56
3077,957,3980,1.72
3078,958,1990,1.72
3079,958,3175,2.56
3080,959,3563,2.12
3081,959,3565,2.12
3082,960,1561,2.12
3083,961,772,2.96
3084,961,1992,2.96
3085,965,2593,2.96
3086,967,193,3.12
3087,967,381,1.96
3088,967,827,3.12
3089,967,1551,3.12
3090,967,2349,2.12
3091,967,2533,1.72
3092,967,2568,2.12
3093,967,2618,3.12
3094,968,2117,0.96
3095,968,2137,0.2496
3096,968,3625,1.784
3097,969,472,2.96
3098,969,494,2.56
3099,969,742,2.12
3100,969,910,2.96
3101,969,3787,2.96
3102,970,1594,1.12
3103,970,2190,0.96
3104,971,786,2.12
3105,972,1048,3.12
3106,972,1204,3.12
3107,972,2207,2.96
3108,972,2643,2.12
3109,973,2136,1.96
3110,974,1153,3.12
3111,974,2782,3.12
3112,975,3637,2.56
3113,977,1564,2.12
3114,979,3634,2.56
3115,979,4183,2.96
3116,982,636,2.56
3117,982,744,3.12
3118,982,1219,2.96
3119,983,1702,1.72
3120,983,3426,1.72
3121,983,3640,1.72
3122,983,3694,0.2752
3123,983,4274,1.16
3124,985,3937,1.8
3125,987,132,1.12
3126,987,344,1.12
3127,987,2049,2.56
3128,987,2065,1.12
3129,987,2363,3.12
3130,988,1144,3.12
3131,988,2167,3.12
3132,988,3794,95.60134585
3133,988,3978,3.12
3134,989,88,3.12
3135,989,298,1.16
3136,989,309,3.12
3137,989,506,1.56
3138,989,736,3.12
3139,989,1053,1.72
3140,989,1212,3.12
3141,989,1821,3.12
3142,989,2069,1.96
3143,989,2839,3.12
3144,989,2863,3.12
3145,989,3426,3.12
3146,989,3734,3.12
3147,989,3782,3.12
3148,990,508,2.8
3149,990,1266,2.96
3150,991,0,3.12
3151,991,1543,1.72
3152,991,1584,1.16
3153,991,2541,3.12
3154,992,17,3.12
3155,992,25,3.12
3156,992,284,3.12
3157,992,291,3.12
3158,992,1219,2.56
3159,992,1579,3.12
3160,992,2307,1.72
3161,992,3286,3.12
3162,992,4036,1.72
3163,992,4082,5.357312
3164,993,101,2.96
3165,993,446,2.16
3166,993,1316,1.12
3167,993,1802,1.72
3168,993,2012,1.56
3169,994,791,1.72
3170,994,895,2.96
3171,994,1071,3.12
3172,994,2619,2.96
3173,994,2643,3.12
3174,994,3051,2.96
3175,994,3940,2.96
3176,995,33,1.72
3177,995,58,3.12
3178,995,64,3.12
3179,995,83,1.56
3180,995,489,2.4336
3181,995,660,2.96
3182,995,1226,2.56
3183,995,1357,1.72
3184,995,1367,2.56
3185,995,1639,2.12
3186,995,2338,1.72
3187,995,3673,2.56
3188,996,116,1.16
3189,996,433,1.16
3190,996,1897,3.12
3191,998,1213,3.12
3192,998,1783,2.12
3193,998,1964,1.72
3194,998,2584,2.96
3195,998,3453,2.12
3196,998,3582,2
3197,998,3674,2
3198,999,141,1.72
3199,999,258,1.72
3200,999,816,1.72
3201,999,1740,1.72
3202,999,2166,0.8992
3203,999,2499,0.32
3204,999,2589,1.56
3205,999,2880,0.72
3206,999,3638,1.72
3207,999,3869,1.72
3208,1000,147,2.12
3209,1000,407,2.56
3210,1000,668,2.72
3211,1000,1380,3.12
3212,1000,1554,3.12
3213,1000,2939,2.12
3214,1001,946,0.32
3215,1002,495,3.12
3216,1003,1550,3.12
3217,1003,3804,3.12
3218,1004,1280,0.32
3219,1006,3122,2.56
3220,1006,4100,3.12
3221,1006,4142,2.8
3222,1007,3732,2.12
3223,1007,3733,2.12
3224,1010,243,2.96
3225,1010,798,2.96
3226,1010,1290,2.96
3227,1010,1481,2.96
3228,1011,1054,2.56
3229,1011,1651,3.9936
3230,1011,2246,2.96
3231,1011,3870,2.56
3232,1012,1289,3.12
3233,1013,109,1.72
3234,1013,982,3.12
3235,1014,210,4.8672
3236,1014,1987,1.72
3237,1014,2011,3.12
3238,1014,3468,2.12
3239,1015,1962,2.12
3240,1017,581,3.12
3241,1019,1408,0.32
3242,1019,2078,1.16
3243,1020,1439,3.12
3244,1021,744,3.12
3245,1023,2509,2.16
3246,1026,843,3.12
3247,1026,1195,0.32
3248,1026,1641,1.72
3249,1026,1888,2.12
3250,1027,2543,2.8
3251,1028,464,3.12
3252,1028,1030,3.12
3253,1028,2683,3.12
3254,1028,3037,2.56
3255,1028,3244,1.12
3256,1028,3487,0.340525875
3257,1028,4151,1.56
3258,1028,4247,1.16
3259,1029,1206,2.12
3260,1029,2300,3.12
3261,1029,2519,0.96
3262,1029,2873,0.32
3263,1029,3957,2
3264,1030,116,1.56
3265,1030,367,2.7472
3266,1030,382,2.7472
3267,1030,433,1.56
3268,1030,996,2.4
3269,1030,1715,3.12
3270,1030,3487,1.72
3271,1031,2855,1.56
3272,1032,1963,2
3273,1032,2161,3.12
3274,1033,1163,2.12
3275,1035,104,2.12
3276,1035,1839,2.12
3277,1036,336,1.72
3278,1036,718,2.96
3279,1036,1097,1.56
3280,1036,3095,2.12
3281,1036,3924,2.12
3282,1037,1220,2.12
3283,1037,2205,0.72
3284,1038,307,3.12
3285,1038,1654,3.12
3286,1040,908,3.12
3287,1040,1653,3.12
3288,1040,3179,1.96
3289,1040,3334,2.96
3290,1041,3373,0.32
3291,1041,3810,0.32
3292,1042,3336,1.4
3293,1043,905,1.12
3294,1043,1236,2.12
3295,1043,3290,1.96
3296,1044,3290,0.72
3297,1046,353,1.12
3298,1046,3568,1.12
3299,1047,1104,2.96
3300,1047,2542,1.12
3301,1049,581,2.12
3302,1049,1523,1.96
3303,1050,2810,2.96
3304,1051,847,3.12
3305,1051,986,3.12
3306,1051,1991,2.96
3307,1053,410,3.12
3308,1053,986,3.12
3309,1053,1988,3.12
3310,1054,1651,3.3072
3311,1054,2210,0.72
3312,1060,1188,2.12
3313,1060,1249,3.12
3314,1060,1841,2
3315,1060,4165,2
3316,1061,283,3.12
3317,1061,580,2.56
3318,1061,890,3.12
3319,1061,2038,1.16
3320,1061,3028,1.16
3321,1061,3097,2.56
3322,1062,1312,2.8
3323,1063,520,3.12
3324,1063,1459,0.32
3325,1063,1681,3.12
3326,1063,1946,2.96
3327,1063,1982,1.72
3328,1063,2487,1.12
3329,1063,2495,1.72
3330,1063,2666,4.6176
3331,1063,3008,4.40704
3332,1063,3025,1.72
3333,1063,3961,1.56
3334,1064,492,1.72
3335,1064,1543,1.72
3336,1064,2584,2.96
3337,1065,706,1.72
3338,1065,1745,0.32
3339,1065,2304,1.5856
3340,1065,2981,1.72
3341,1065,3486,1.56
3342,1066,1483,2.8
3343,1066,1647,2.4
3344,1067,75,2.96
3345,1067,481,2.56
3346,1067,1058,2.56
3347,1067,1289,1.72
3348,1067,1679,3.12
3349,1067,1693,2.96
3350,1068,492,1.16
3351,1068,506,3.12
3352,1068,842,1.72
3353,1068,1102,1.56
3354,1068,2120,2.96
3355,1068,2624,2.12
3356,1068,2671,3.12
3357,1068,2873,3.12
3358,1068,2884,3.12
3359,1069,387,2.4
3360,1069,559,1.8
3361,1069,2236,2.8
3362,1070,732,1.72
3363,1070,1215,1.56
3364,1070,1469,1.56
3365,1070,1725,2.32
3366,1070,2276,1.56
3367,1070,3503,1.56
3368,1070,4291,2.16
3369,1071,1051,3.12
3370,1071,1773,3.12
3371,1071,3095,3.12
3372,1071,3457,3.12
3373,1072,759,2.12
3374,1072,1467,2.12
3375,1072,1922,3.12
3376,1073,1291,3.12
3377,1073,2536,7.592832
3378,1073,3168,3.12
3379,1075,1155,1.12
3380,1075,1383,1.12
3381,1075,3368,1.12
3382,1076,1865,2.12
3383,1076,3031,1.12
3384,1077,2105,1.72
3385,1077,3644,0.72
3386,1077,3922,1.16
3387,1077,4028,1.16
3388,1078,1236,1.72
3389,1078,1380,1.16
3390,1078,3618,1.72
3391,1078,3812,1.72
3392,1078,4031,1.72
3393,1078,4275,1.16
3394,1079,3512,1.72
3395,1080,118,2.12
3396,1080,263,2.12
3397,1080,3242,1.72
3398,1081,2049,1.72
3399,1081,2654,2.12
3400,1081,3798,28.82554889
3401,1082,368,1.12
3402,1083,2286,0.32
3403,1083,2542,0.3392
3404,1083,3030,1.72
3405,1084,2505,1.8
3406,1086,1917,3.12
3407,1088,754,0.0401408
3408,1088,819,0.07168
3409,1088,1646,0.0401408
3410,1089,3520,2.8
3411,1089,4029,2.8
3412,1091,3292,2.4
3413,1092,982,2.4
3414,1093,602,3.12
3415,1094,519,1.12
3416,1097,2688,2.96
3417,1097,3643,2.4
3418,1098,1787,2
3419,1099,3339,2.12
3420,1100,1059,3.12
3421,1100,1921,1.72
3422,1101,32,2.96
3423,1102,492,2.4
3424,1106,2410,1.96
3425,1107,190,3.12
3426,1107,1383,2.96
3427,1114,986,1.12
3428,1114,1785,2.12
3429,1114,2262,2.12
3430,1115,220,2.56
3431,1115,843,1.72
3432,1115,1188,2.12
3433,1115,1360,3.12
3434,1115,1587,3.12
3435,1115,1970,3.12
3436,1115,2461,3.12
3437,1115,3094,2.96
3438,1115,3291,3.12
3439,1115,3314,2.56
3440,1115,3545,1.56
3441,1115,3905,2.96
3442,1116,948,1.56
3443,1116,1187,0.8
3444,1116,1251,1.72
3445,1116,1798,1.72
3446,1116,1816,2.12
3447,1116,3255,1.56
3448,1116,3636,0.72
3449,1116,3855,0.72
3450,1117,2746,0.32
3451,1118,3034,2.56
3452,1119,296,3.12
3453,1119,2516,3.12
3454,1120,778,1.96
3455,1120,927,1.56
3456,1120,1036,1.72
3457,1120,1097,2.96
3458,1120,1100,1.56
3459,1120,1185,3.12
3460,1120,1462,1.72
3461,1120,1933,1.72
3462,1120,1991,2.8
3463,1120,2086,1.72
3464,1120,2465,1.16
3465,1120,2904,2.12
3466,1120,2940,1.8
3467,1120,3637,1.56
3468,1120,3859,1.56
3469,1121,135,3.12
3470,1121,621,3.12
3471,1121,1034,2
3472,1121,1203,3.12
3473,1121,1481,3.12
3474,1121,2121,3.12
3475,1121,2967,2.96
3476,1121,4170,2.56
3477,1122,58,2.96
3478,1122,68,0.32
3479,1122,578,2.96
3480,1122,815,2.56
3481,1122,986,2.96
3482,1122,1455,2.12
3483,1122,3042,3.12
3484,1122,3961,2.96
3485,1122,4155,1.4
3486,1123,2789,2.96
3487,1123,3495,2.96
3488,1124,3718,2
3489,1124,4178,2
3490,1125,1168,2.12
3491,1125,1309,2.12
3492,1125,2874,3.9936
3493,1126,1673,3.12
3494,1126,2721,2.96
3495,1126,3336,2.12
3496,1127,941,3.12
3497,1127,4256,2.96
3498,1128,479,1.72
3499,1128,490,3.12
3500,1128,1019,2.56
3501,1128,1520,1.72
3502,1128,2037,1.72
3503,1128,2045,3.12
3504,1128,2078,1.72
3505,1128,2087,1.72
3506,1128,2804,1.72
3507,1128,3718,1.72
3508,1128,4187,2.96
3509,1129,1504,3.12
3510,1129,3791,1.72
3511,1130,149,1.8
3512,1130,619,2.4
3513,1130,1912,2.96
3514,1130,2791,0.8
3515,1131,662,1.72
3516,1132,1703,2.96
3517,1132,1879,3.12
3518,1132,1982,3.7792
3519,1132,2387,1.72
3520,1132,2445,1.72
3521,1132,2817,3.12
3522,1132,3329,3.12
3523,1133,508,3.12
3524,1133,709,3.12
3525,1133,978,3.12
3526,1133,1226,3.12
3527,1133,2048,2.96
3528,1133,2554,2.12
3529,1134,982,1.96
3530,1134,1219,2.12
3531,1134,2750,1.96
3532,1134,2932,0.72
3533,1134,3399,2.12
3534,1136,878,0.32
3535,1136,1319,0.32
3536,1136,1977,1.32
3537,1136,2817,1.56
3538,1137,2350,3.12
3539,1138,1556,2.12
3540,1138,1788,2.12
3541,1138,3323,2.12
3542,1139,33,3.12
3543,1139,112,2.72
3544,1139,983,1.72
3545,1140,135,2.8
3546,1140,487,2.96
3547,1141,1949,3.12
3548,1142,146,3.12
3549,1142,1772,2.12
3550,1142,1785,1.56
3551,1142,1989,3.12
3552,1142,3096,3.12
3553,1142,4079,2.12
3554,1143,786,2.12
3555,1143,971,3.12
3556,1143,1286,3.12
3557,1143,1560,3.12
3558,1144,1778,3.12
3559,1144,2362,3.12
3560,1144,2682,3.12
3561,1144,3794,3.12
3562,1145,450,3.12
3563,1145,1625,2.56
3564,1145,2067,4.3936
3565,1145,3016,1.16
3566,1145,3289,2.56
3567,1145,3597,1.16
3568,1146,2061,0.72
3569,1147,400,1.1856
3570,1147,437,2.72
3571,1147,872,2.72
3572,1147,1737,1.32
3573,1147,1954,2.72
3574,1147,2106,2.72
3575,1147,3811,2.72
3576,1148,1113,2.8
3577,1149,579,1.96
3578,1149,2159,2.12
3579,1150,2935,0.32
3580,1151,442,1.72
3581,1152,149,2.56
3582,1152,1920,2.96
3583,1153,2782,3.12
3584,1154,266,2.12
3585,1154,496,1.12
3586,1155,1383,1.12
3587,1155,1654,2.12
3588,1156,1819,0.72
3589,1156,2206,1.72
3590,1156,2266,0.56
3591,1156,4141,1.56
3592,1157,114,3.12
3593,1157,764,0.96
3594,1157,1240,3.12
3595,1157,1701,3.12
3596,1157,1746,3.12
3597,1157,3300,2.12
3598,1157,4035,2.56
3599,1158,1521,2.96
3600,1158,2810,3.12
3601,1159,1239,2.56
3602,1159,2236,2.56
3603,1163,212,2.12
3604,1165,2443,2.96
3605,1167,3818,2
3606,1171,1702,3.12
3607,1171,2140,3.12
3608,1173,1018,2.96
3609,1173,1383,2.56
3610,1173,1415,2
3611,1173,2577,1.4
3612,1173,2709,0.8
3613,1173,3397,2.96
3614,1173,3527,2
3615,1174,301,1.72
3616,1174,951,3.12
3617,1174,1562,2.6576
3618,1174,1567,1.72
3619,1174,2107,3.12
3620,1174,2692,3.12
3621,1174,2796,1.72
3622,1174,3128,3.12
3623,1174,3422,2.12
3624,1174,3537,1.72
3625,1175,107,2.72
3626,1175,147,2.72
3627,1175,178,1.56
3628,1175,336,1.32
3629,1175,942,2.72
3630,1175,1615,2.72
3631,1175,1984,2.72
3632,1175,2037,2.16
3633,1175,2078,2.16
3634,1175,2087,2.16
3635,1175,2795,2.72
3636,1175,3449,2.72
3637,1176,446,1.72
3638,1176,700,3.12
3639,1176,1772,3.12
3640,1176,2473,2.56
3641,1176,2675,3.12
3642,1176,3673,3.12
3643,1177,487,2.96
3644,1177,1866,1.72
3645,1177,2289,3.12
3646,1177,4279,2.56
3647,1178,1930,0.56
3648,1178,3228,1.12
3649,1179,603,2.96
3650,1179,1160,0.035944858
3651,1179,1586,1.4
3652,1179,1611,2.56
3653,1179,1855,0.8
3654,1179,1900,1.96
3655,1179,2532,1.4
3656,1179,3675,0.72
3657,1180,711,1.72
3658,1180,1602,1.16
3659,1180,1730,1.72
3660,1180,2167,2.56
3661,1180,2936,1.16
3662,1180,3978,2.56
3663,1181,360,2.96
3664,1181,401,1.72
3665,1181,958,3.12
3666,1181,1550,3.12
3667,1181,2366,3.12
3668,1181,3175,2.56
3669,1182,1494,1.72
3670,1183,652,2.56
3671,1183,2306,2.8
3672,1183,4128,2.4
3673,1184,206,1.56
3674,1184,373,3.12
3675,1184,844,2.12
3676,1184,2499,0.72
3677,1184,2784,2.12
3678,1184,3037,2.12
3679,1184,3657,2.12
3680,1184,4251,1.56
3681,1184,4293,1.56
3682,1185,869,2.56
3683,1185,1023,2.72
3684,1185,1036,1.72
3685,1185,1097,2.96
3686,1185,1291,2.56
3687,1185,2113,1.72
3688,1185,2120,1.4
3689,1186,14,3.12
3690,1186,207,1.72
3691,1186,494,3.12
3692,1186,579,3.12
3693,1186,681,2.12
3694,1186,1059,2.12
3695,1186,1212,2.4
3696,1186,1617,3.12
3697,1186,1722,2.12
3698,1186,2385,0.56
3699,1186,2558,3.12
3700,1186,3118,3.12
3701,1186,3977,1.56
3702,1186,4210,2.96
3703,1186,4236,0.56
3704,1188,3094,1.96
3705,1188,3314,1.56
3706,1189,174,3.12
3707,1189,1261,1.72
3708,1190,870,0.96
3709,1190,1875,2.12
3710,1190,3459,2.12
3711,1190,4296,1.009671731
3712,1192,64,1.96
3713,1192,96,0.31425536
3714,1192,441,1.96
3715,1192,494,1.12
3716,1192,843,2.12
3717,1192,1078,1.72
3718,1192,1102,2.8
3719,1192,1285,4.8672
3720,1192,1702,1.96
3721,1192,2757,3.12
3722,1192,2922,2.12
3723,1192,3618,3.12
3724,1192,3637,2.12
3725,1192,3938,1.96
3726,1193,808,2.96
3727,1193,932,2
3728,1193,1229,3.12
3729,1193,1341,3.12
3730,1193,1731,3.12
3731,1193,3058,1.16
3732,1194,517,2
3733,1195,1170,1.72
3734,1196,1524,1.12
3735,1197,1686,3.12
3736,1197,1687,3.12
3737,1197,2536,3.12
3738,1197,4201,2
3739,1199,1734,2.96
3740,1199,3173,3.12
3741,1200,22,3.12
3742,1200,32,2.96
3743,1200,294,2.12
3744,1200,336,3.12
3745,1200,347,3.12
3746,1200,569,2.12
3747,1200,789,2.56
3748,1200,2727,3.12
3749,1200,3123,2.4
3750,1200,4236,2.96
3751,1201,392,2.72
3752,1201,1600,2.56
3753,1201,2138,1.32
3754,1202,1810,3.12
3755,1203,636,2.56
3756,1203,1981,3.12
3757,1203,2162,3.12
3758,1203,3593,3.12
3759,1203,3915,2.96
3760,1204,1744,2.12
3761,1204,2069,1.96
3762,1204,2104,3.12
3763,1204,2207,2.96
3764,1204,3695,3.12
3765,1205,397,3.12
3766,1205,586,2.56
3767,1206,142,2.12
3768,1206,3737,1.72
3769,1206,4108,1.56
3770,1208,266,2.56
3771,1208,1555,3.12
3772,1208,2307,1.16
3773,1211,1384,3.12
3774,1212,242,0.72
3775,1212,309,3.12
3776,1212,2443,2.56
3777,1212,3426,3.12
3778,1212,3740,3.12
3779,1215,2276,2.8
3780,1216,1602,1.16
3781,1216,2936,1.16
3782,1217,2049,3.12
3783,1219,986,2.56
3784,1223,115,1.72
3785,1223,311,2.96
3786,1223,1227,3.12
3787,1223,1374,3.12
3788,1223,2391,3.12
3789,1223,2596,3.12
3790,1224,94,3.12
3791,1224,191,3.12
3792,1224,224,0.72
3793,1224,736,2.96
3794,1224,1400,1.16
3795,1224,1805,3.12
3796,1224,2153,28.40916285
3797,1224,2849,3.12
3798,1224,4210,1.56
3799,1225,165,2.12
3800,1225,956,0.96
3801,1225,1265,1.175616
3802,1225,1323,1.56
3803,1225,1324,1.56
3804,1225,1510,0.002426444
3805,1225,3163,1.96
3806,1225,4291,1.56
3807,1226,411,3.12
3808,1226,491,2.12
3809,1226,1367,3.12
3810,1226,1384,3.12
3811,1226,2061,2.5936
3812,1226,3673,3.12
3813,1227,205,3.12
3814,1227,309,3.12
3815,1227,657,3.12
3816,1227,1374,1415.475668
3817,1227,2584,2.96
3818,1227,2596,3.12
3819,1227,3295,3.12
3820,1227,3325,3.12
3821,1228,2446,2.56
3822,1228,2937,3.12
3823,1228,3210,3.12
3824,1229,1341,3.12
3825,1230,2286,0.32
3826,1232,795,3.12
3827,1233,1106,2.12
3828,1233,2410,2.96
3829,1233,3420,3.12
3830,1234,452,1.16
3831,1236,154,2.72
3832,1236,1602,3.12
3833,1236,3812,3.12
3834,1240,2596,3.12
3835,1241,454,2.96
3836,1241,1011,3.9936
3837,1241,1054,3.3072
3838,1241,1651,44.96785627
3839,1241,2160,3.12
3840,1241,3870,4.6176
3841,1242,1298,2.56
3842,1243,223,2.12
3843,1243,702,1.72
3844,1243,761,3.12
3845,1243,778,2.4
3846,1243,854,2.56
3847,1243,1805,4.8672
3848,1243,2863,3.12
3849,1243,3138,0.32
3850,1244,721,1.56
3851,1244,793,1.56
3852,1244,1287,0.96
3853,1244,2092,2.12
3854,1244,2795,2.12
3855,1244,3133,0.56
3856,1244,3453,2.7472
3857,1244,3547,1.12
3858,1245,2557,2.96
3859,1246,788,44.86363548
3860,1246,2635,3.12
3861,1247,1972,3.12
3862,1248,191,2.56
3863,1248,444,0.72
3864,1248,984,1.72
3865,1248,2501,1.96
3866,1248,3028,1.8
3867,1248,3725,1.16
3868,1248,4289,2.4
3869,1249,1188,2.12
3870,1249,2553,3.12
3871,1249,2958,2.56
3872,1249,3950,2.12
3873,1250,876,2.96
3874,1250,1272,1.96
3875,1250,1408,1.96
3876,1250,3424,1.8
3877,1251,1992,2.96
3878,1251,2167,2.12
3879,1251,2276,3.12
3880,1251,3325,3.12
3881,1251,3885,3.12
3882,1251,3978,2.12
3883,1251,4313,2.56
3884,1252,657,3.12
3885,1252,1283,54.99748693
3886,1252,1289,2.4
3887,1252,1339,3.12
3888,1252,1478,2.72
3889,1253,151,1.56
3890,1253,478,2.56
3891,1253,1533,2.96
3892,1253,1611,3.12
3893,1253,2045,2.56
3894,1254,1545,3.12
3895,1254,1691,2.96
3896,1255,148,1.72
3897,1255,861,3.12
3898,1255,1613,3.12
3899,1255,3000,1.72
3900,1255,3723,1.72
3901,1256,2099,1.72
3902,1256,2264,1.56
3903,1256,2303,1.56
3904,1256,2523,1.56
3905,1256,3082,1.16
3906,1256,3321,1.72
3907,1256,3984,5.378344858
3908,1257,1169,2.12
3909,1257,2188,3.12
3910,1257,3908,2.8
3911,1258,1097,1.56
3912,1258,1219,1.56
3913,1258,1539,0.32
3914,1258,1818,1.72
3915,1258,2354,1.56
3916,1258,2473,1.16
3917,1258,2688,1.56
3918,1258,3643,1.0256
3919,1259,239,2.12
3920,1259,2243,2.12
3921,1259,3549,2.12
3922,1259,4098,1.96
3923,1260,292,0.56
3924,1260,2731,2.8
3925,1260,3172,2.52
3926,1261,360,1.96
3927,1261,484,2.4
3928,1261,512,1.16
3929,1261,741,0.32
3930,1261,786,2.4
3931,1261,842,1.56
3932,1261,965,1.72
3933,1261,1298,1.72
3934,1261,1465,1.72
3935,1261,2529,1.72
3936,1261,3775,2.12
3937,1261,4160,1.56
3938,1262,1622,2.96
3939,1262,3549,2.96
3940,1262,3686,2.96
3941,1263,2159,2.8
3942,1264,171,0.32
3943,1264,1015,3.12
3944,1264,1880,2.12
3945,1264,1962,2.12
3946,1265,1510,1.175616
3947,1265,3176,3.12
3948,1266,73,2.56
3949,1266,200,3.12
3950,1266,1327,2.16
