,OperatingIncomeLoss.csv,Assets.csv,ProfitLoss.csv,Liabilities.csv,NetIncomeLoss.csv,StockholdersEquity.csv,Revenues.csv,EntityPublicFloat.csv,RevenueFromContractWithCustomerExcludingAssessedTax.csv,Target
1135,,,,,,,,,,0
1136,,,,,,,0.03898132000255979,,,0
1137,,,,,,,,,,0
1138,,,,,,,,,,1
1139,,,,,,,,,,0
1140,-0.07356605907965987,,,,,,-0.18622370127771531,,,0
1141,,-0.2600278426453569,,-0.21022595677988876,,-0.1961766449410631,,,,0
1142,,,,,,,,,,0
1143,,,,,,,,,,0
1144,,,,,,,,,,0
1145,,,,,,,,,,0
1146,-0.10944793278662099,-0.2479389437621236,-0.029014063903640128,,-0.01478115546701963,,,,,0
1147,-0.1191691365132162,,,,,,-0.21731899571347807,,,0
1148,,,,,,,-0.2078106178134244,,,0
1149,,,,,,,,,,0
1150,,,,,,,,,,0
1151,,,,,,,,,,0
1152,,,,,,,,,,0
1153,,,,,,,,,,0
1154,-0.12255123201962412,-0.2505054588760824,-0.12171065588871144,-0.20301355830615475,-0.1159870612432573,-0.18591663767441327,-0.21793090699568793,,,0
1155,,,,,,,-0.13557824976070337,,,0
1156,,,,,,,,,,0
1157,,,,,,,,,,0
1158,,,,,,,,,,0
1159,,,,,,,,,,0
1160,,,,,,,-0.16085780335301694,,,0
1161,,,,,,,,,,0
1162,,,,,,,,,,0
1163,,,,,,,,,,0
1164,,,,,,,-0.20876157228496,,,0
1165,,,,,,,,,,0
1166,,,,,,,-0.22261350349251152,,,0
1167,,,,,,,-0.18857916799765745,,,0
1168,,,,,,,,,,1
1169,,,,,,,,,,0
1170,-0.04729203368792632,-0.22017478146123542,-0.03297412479420309,-0.18820908772831846,-0.018198226732051306,-0.13267127873800216,-0.12133993600012477,,,0
1171,,,,,,,-0.21243837399103058,,,0
1172,,,,,,,,,,0
1173,,,,,,,,,,0
1174,,,,,,,,,,0
1175,-0.08304784835983209,-0.23802145622377274,-0.06758065691006722,-0.19043310789223528,,-0.1764484678815674,-0.19666086415855716,,,1
1176,,,,,,,,,,0
1177,,,,,,,,,,0
1178,,,,,,,,,,0
1179,,,,,,,,,,0
1180,,,,,,,,,,0
1181,,,,,,,0.289001335696854,,,0
1182,,,,,,,-0.21588714664941305,,,0
1183,0.11905116928311732,0.5468784573700163,-0.8182560327543624,0.6307247566270604,-0.8883454921922376,0.2977730507497043,0.08392554526366765,,,0
1184,,,,,,,,,,0
1185,,,,,,,,,,0
1186,-0.13066200714334147,-0.18684964655890635,,-0.13106426744504263,-0.13571698593442375,-0.15763247467588823,-0.17800832142072942,,,0
1187,-0.11136813436711553,,-0.11062615211818196,,,,-0.20334088176535645,-0.07951161527204666,,0
1188,,,,,,,-0.19906700400020774,,,1
1189,,,,,,,,,,0
1190,,,,,,,,,,0
1191,-0.17590156549906372,,,,,,-0.22166471596368054,,,0
1192,-8.839935136047083,1.0683216214250513,-10.744075320489497,,-11.741509598214751,0.3264149867025882,,,,0
1193,,,,,,,,,,0
1194,,,,,,,,,,0
1195,,,,,,,,,,0
1196,,,,,,,,,,0
1197,,,,,,,,,,0
1198,,,,,,,,,,0
1199,,,,,,,,,,0
1200,-0.1018892766924097,-0.19661760056429295,-0.10524156932393038,-0.16181991220773842,,-0.1235899425772217,,,,0
1201,-0.12001734769482905,,,,,,-0.219117058094627,,,0
1202,,-0.2154060564207928,,-0.16489751699369634,-0.06837881115200269,-0.16670828344551988,,,,0
1203,,,,,,,,,,1
1204,,,,,,,-0.19879463597102473,,,1
1205,,,,,,,,,,0
1206,,,,,,,0.1257642082532277,,,0
1207,,,,,,,,,,0
1208,,,,,,,,,,0
1209,-0.12327436136800374,-0.22533194887050856,-0.13126980287176482,-0.19361132390088115,,,-0.21316029928747593,,,0
1210,,,,,,,,,,1
1211,,,,,,,,,,0
1212,-0.12313950751654916,-0.23698512757376056,-0.12474303584842955,-0.1944839073580768,-0.11930581395750416,-0.1654155439035061,-0.1900933608844987,,,0
1213,,,,,,,,,,0
1214,,,,,,,,,,0
1215,,,,,,,,,,0
1216,,,,,,,,,,0
1217,-0.10189025389423184,-0.22236067416052735,,,-0.20085402907988664,-0.17525538887693354,-0.20195903907139845,,,0
1218,,,,,,,,,,0
1219,,,,,,,,,,0
1220,,0.02366247276141328,0.012256737349814917,,,,0.6090924441278427,,,0
1221,,,,,,,,,,1
1222,,,,,,,0.06692337942727272,,,0
1223,,,,,,,,,,1
1224,,,,,,,,,,0
1225,,,,,,,,,,0
1226,,,,,,,,,,0
1227,,,,,,,,,,0
1228,,,,,,,-0.20996472554973547,,,0
1229,,,,,,,,,,1
1230,,,,,,,,,,1
1231,,,,,,,,,,0
1232,,,,,,,-0.21630019926649724,,,0
1233,,,,,,,,,,0
1234,,,,,,,-0.22176589551919712,,,0
1235,,-0.1954977461833909,,-0.1191720704855042,-0.1722032007807749,-0.20527130027204846,,,,0
1236,-0.08138953686766963,,,,,,-0.2096816894949296,,,0
1237,,-0.20758668721432993,,-0.1668052478541056,-0.3583322564226618,-0.1416125876563463,,,,1
1238,,,,,,,,,,0
1239,,,,,,,,,,0
1240,,,,,,,,,,0
1241,,,,,,,,,,0
1242,-0.14376921518363314,-0.2560630140959793,,-0.20895862424053513,-0.16168712884887176,-0.1879611861610149,,,,0
1243,,,,,,,,-0.08176249087691013,,0
1244,,,,,,,,,,0
1245,,,,,,,-0.22077993658858658,,,0
1246,,,,,,,,,,0
1247,,,,,,,,,,0
1248,-0.0693533420244375,,,,,,-0.14987090377679832,,,0
1249,,,,,,,,,,0
1250,,,,,,,-0.024126552384629265,-0.07251966000059035,,0
1251,,,,,,,,,,0
1252,,,,,,,,,,0
1253,,,,,,,,,,0
1254,,,,,,,,,,0
1255,-0.11009972640198479,-0.20585749215308444,,-0.14846228553055157,-0.21734746759929968,-0.1741137313596537,-0.0717834565361439,,,0
1256,,-0.25476745704416376,,-0.2098086982082542,-0.15117306341800507,-0.18271326325863022,-0.22233080081350637,,,0
1257,,,,,,,,,,0
1258,,,,,,,,,,0
1259,-0.06104712653629324,,,,,,,,,0
1260,,,,,,,,,,0
1261,-0.12627143935649063,-0.2515148794948385,,-0.20984107883164801,-0.12182196625718103,-0.1737998425410823,-0.2208771156344946,,-0.3353257246513227,0
1262,,,,,,,,,,0
1263,,,,,,,,,,0
1264,,,,,,,,,,0
1265,,,,,,,,,,0
1266,,,,,,,-0.22051256919641424,,,0
1267,,,,,,,,,,1
1268,-0.12333787948644248,-0.25919459786631566,,-0.2093976212380517,-0.11979339370935542,-0.19926294234494976,-0.2225468283323688,,,0
1269,,,,,,,,,,1
1270,,,,,,,,,,0
1271,,,,,,,,,,0
1272,,,,,,,,,,0
1273,,,,,,,,,,0
1274,,,,,,,,,,0
1275,,,,,,,,,,1
1276,,,,,,,,,,0
1277,,,,,,,,,,0
1278,-0.08525534727603419,,,,,,-0.18600884057415537,,,0
1279,,,,,,,,,,0
1280,,,,,,,,,,0
1281,,,,,,,,,,1
1282,,,,,,,,,,0
1283,,,,,,,-0.20925780216432224,-0.08144104657140416,,0
1284,,,,,,,0.02580147440924694,,,1
1285,,,,,,,,,,0
1286,,,,,,,,,,0
1287,0.578336025686389,0.9195269817676158,0.7346011775728741,,,,0.08275872996116995,,,0
1288,,,,,,,,,,0
1289,0.04442324332851849,-0.13078583982024572,0.05371820820170447,-0.07868889821823662,0.07267620520763433,,,,,1
1290,,-0.24912095754246044,,-0.20668826343956745,-0.11915733288080871,-0.17368083613468158,,,,0
1291,,,,,,,,,,0
1292,,,,,,,,,,0
1293,,-0.06408849635449998,,-0.03505373659519954,,-0.02039363357743627,,,,0
1294,-0.10018015070549625,-0.25088937552340873,,-0.20570631277478654,-0.08831741195095734,-0.18048245843998412,,,,0
1295,,,,,,,,,,0
1296,,,,,,,,,,1
1297,,,,,,,,,,0
1298,,,,,,,,,,0
1299,,-0.2276746716741694,,,-0.05691767723194342,,,,,0
1300,,,,,,,,,,0
1301,,-0.2421487602994682,-0.10342837477727909,-0.19013230676956022,-0.09637953311531276,-0.1886541200150329,,,,0
1302,,-0.2583983787537933,,-0.2100608457922074,-0.13093148096255028,-0.19207892507017102,,,,0
1303,,,,,,,,,,0
1304,,,,,,,,,,1
1305,,,,,,,,,,0
1306,,,,,,,,,,0
1307,,,,,,,,,,0
1308,,,,,,,,,,1
1309,,,,,,,0.9763725637740446,,,0
1310,-0.078887900203005,,,,,,-0.20496192159632645,,,0
1311,,,,,,,,,,0
1312,,,,,,,,,,1
1313,,,,,,,,,,0
1314,,,,,,,-0.18399108354033616,,,0
1315,,,,,,,,,,0
1316,,,,,,,,,,0
1317,,,,,,,-0.211941977423768,,,0
1318,,-0.17416223273667808,0.08577086771546016,,0.11006935852244956,,0.051089195708677974,,,0
1319,,,,,,,,,,1
1320,,,,,,,,,,0
1321,-0.10802219532812658,-0.23023761547047863,,-0.15618275130830828,-0.14129305231464867,-0.22472461842685465,-0.1872091601446248,,,0
1322,,,,,,,,,,0
1323,,,,,,,,,,0
1324,,,,,,,-0.199269863174942,,,0
1325,,,,,,,-0.19931870272974656,,,0
1326,-0.10648798846737523,,,,,,,,,0
1327,,-0.25831879378720635,,,,,,,,0
1328,0.8773597832595829,,,,,,1.353920658082226,,,0
1329,,,,,,,-0.18218368663676723,-0.08006698966685376,,0
1330,-0.009138165744502194,-0.1170518759905945,0.09130578615463128,,0.09293584617241697,,-0.08740261286327834,,,0
1331,,,,,,,,,,0
1332,,,,,,,,,,1
1333,,,,,,,,,,0
1334,,,,,,,,,,1
1335,,,,,,,-0.22228346144980504,,,0
1336,,,,,,,,,,0
1337,,,,,,,,,,0
1338,,,,,,,,,,0
1339,,,,,,,,,,0
1340,,,,,,,,,,0
1341,,,,,,,-0.22261350349251152,,,0
1342,,,,,,,,,,0
1343,,,,,,,,,,0
1344,,,,,,,,,,0
1345,,,,,,,,,,0
1346,,,,,,,,,,0
1347,,,,,,,-0.22192474908823717,,,1
1348,,,,,,,,,,0
1349,,,,,,,,,,0
1350,-0.11947368146108445,,,,,,,,,0
1351,-0.09211628126924136,-0.2479547376065565,,-0.20468037567644132,-0.07736994229622286,-0.17457987467986932,-0.19108332032471784,,,0
1352,,,,,,,,,,0
1353,,,,,,,,,,0
1354,,,,,,,-0.20704485359918517,,,0
1355,-0.09170683370576696,-0.22482069627664317,,-0.1781909606495133,-0.08436661141023663,-0.16536294993924175,,,,0
1356,,,,,,,,,,0
1357,,,,,,,,,,0
1358,,-0.255898948994648,,-0.2051706282270596,,-0.195195871187991,,,,0
1359,,,,,,,,,,0
1360,,,,,,,,,,1
1361,-0.11570104724646042,,,,,,,,,0
1362,,,,,,,,,,0
1363,,,,,,,,,,0
1364,,,,,,,-0.21554893689958907,,,0
1365,,,,,,,1.6862963313937114,,,0
1366,,,,,,,,,,0
1367,,,,,,,,,,0
1368,,,,,,,,,,0
1369,,,,,,,,,,0
1370,-0.11319745617815152,-0.25085280030472196,-0.11258601558670595,-0.2042390244754382,-0.10601475109222534,-0.18544948937398875,-0.216989620422373,,-0.3321663460677657,0
1371,,,,,,,-0.07173144991123256,,,0
1372,,,,,,,,,,1
1373,,,,,,,,,,0
1374,,,,,,,,,,0
1375,,,,,,,,,,0
1376,,,,,,,,,,0
1377,,,,,,,,,,0
1378,,,,,,,-0.1306002823044475,,,0
1379,,,,,,,,,,0
1380,,,,,,,,,,0
1381,,,,,,,-0.21749658500251823,,,0
1382,,,,,,,-0.19948605738170477,,,0
1383,,,,,,,,,,0
1384,-0.1540620819761771,-0.2523134384361657,,,-0.1820892313872406,,,,,0
1385,,-0.23489766162037898,,,,,,,,0
1386,,,,,,,,,,0
1387,,,,,,,,,,0
1388,-0.11759877318504586,,,,,,-0.2137478741362337,-0.08191327971664814,,0
1389,,,,,,,,,,0
1390,,,,,,,,,,0
1391,,-0.25812030857266643,,,-0.15591442536707723,,,,,0
1392,,,,,,,,,,1
1393,1.2946249613110656,1.9538852496283354,1.8382848146649597,,2.0030225012961043,2.2596619151715105,4.528158344577016,,,0
1394,,,,,,,,,,0
1395,,,,,,,,,,0
1396,,,,,,,,,,0
1397,,,,,,,0.3402291947377126,,,0
1398,,,,,,,,,,0
1399,,,,,,,,,,0
1400,,,,,,,,,,0
1401,0.06976599538375775,,,,,,0.3466215090284961,,,0
1402,,,,,,,,,,0
1403,-0.12195025289901132,,,,,,-0.17043619017122047,,,0
1404,,,,,,,,,,0
1405,,,,,,,,,,0
1406,,,,,,,,,,1
1407,,,,,,,,,,0
1408,0.0015876014552473998,-0.19242471970761874,,-0.16482924509258667,0.010992350345858755,,,,,0
1409,,,,,,,-0.18070816534280873,,,1
1410,,,,,,,-0.21463348695082946,-0.08199334126145102,,0
1411,-0.12064080245735094,-0.25965652933195194,-0.120573971744198,-0.20983785729003487,-0.11474303060067384,-0.19595195129846654,-0.2219107473046072,-0.08193936210254464,,0
1412,,,,,,,,,,0
1413,,,,,,,,,,0
1414,-0.12462876309348232,,,,,,-0.22083377678040184,,,0
1415,-0.12260400091801939,-0.25926562398543207,,-0.2089267805407435,-0.12053780559386908,-0.1967375945767531,-0.22142651895407064,,,0
1416,,,,,,,,,,0
1417,,,,,,,,,,0
1418,-0.09792183729454314,-0.22666368090713632,,-0.1888037512686556,-0.08640120346117153,-0.14885656875025446,-0.1743475217530931,,,0
1419,,,,,,,-0.22136956519896464,,,0
1420,,,,,,,,,,0
1421,,,,,,,,,,0
1422,,,,,,,,,,0
1423,,,,,,,,,,0
1424,,,,,,,,,,0
1425,,,,,,,,,,0
1426,,,,,,,-0.053242094627854154,,,0
1427,,,,,,,,,,0
1428,,,,,,,,,,0
1429,,,,,,,,,,0
1430,,,,,,,-0.04142375580465576,,,0
1431,,,,,,,,,,0
1432,,-0.25956032354538566,,-0.20984444707731004,,-0.19567847834523347,,,,0
1433,,,,,,,,,,0
1434,-0.11954340481109375,,,,,,-0.2136977010782263,,,1
1435,,,,,,,,,,0
1436,,,,,,,,,,1
1437,,,,,,,0.7329915604630619,,,0
1438,,,,,,,,,,0
1439,,,,,,,,,,0
1440,-0.061731167811787474,-0.19721788980162808,,,-0.04160205482091184,,-0.05192509352713497,,,0
1441,,,,,,,-0.1716068392954264,,,0
1442,,,,,,,,,,0
1443,,,,,,,,,,0
1444,,,,,,,,,,0
1445,,,,,,,,,,0
1446,-0.11958542448944555,,,,,,-0.22099546404374792,-0.08192605891240495,,0
1447,,,,,,,,,,0
1448,,,,,,,-0.16435074830499394,-0.07421049873963843,,0
1449,,-0.26007761908579907,,-0.20983453794572246,,-0.19710550510147223,,,,0
1450,,,,,,,,,,1
1451,-0.12449195483838348,,,,,,-0.22258750018005585,,,0
1452,,-0.24714130843742985,,-0.20493376231486113,-0.1432594233303451,-0.17046046080369842,-0.21672275309390174,,,0
1453,,,,,,,-0.20557299943903454,,,1
1454,,,,,,,-0.2176867092216652,,,0
1455,,,,,,,-0.18811610901046621,,,0
1456,,,,,,,-0.16672688432458033,,,0
1457,,,,,,,,,,1
1458,0.0750770872870594,,,,,,-0.13076847039590753,,,0
1459,,,,,,,,,,0
1460,,-0.25976591632857987,,-0.2101827687517209,,-0.1955517179302828,,,,0
1461,,,,,,,,,,0
1462,,-0.256899656829828,,-0.20837577301944626,-0.13891936158855794,-0.1914189043179936,,,,0
1463,,,,,,,,,,0
1464,,,,,,,-0.2219908198380532,,,0
1465,,,,,,,,,,0
1466,,,,,,,,,,0
1467,,,,,,,-0.18586765592255317,-0.08073275871193722,,0
1468,,,,,,,,,,0
1469,,,,,,,,,,0
1470,,,,,,,,,,1
1471,,-0.24655314936521475,-0.11840510506200541,-0.20591645641232198,-0.11240545689323878,-0.17064194347975076,,,,0
1472,,,,,,,,,,0
1473,,,,,,,,,,0
1474,,,,,,,,-0.07675414195048626,,0
1475,-0.027529104037075754,-0.09568163455846193,-0.07391125425039774,0.004506629207159534,-0.06768656829443609,-0.18587367477048394,-0.06976069886531397,,-0.21251297641288225,0
1476,,,,,,,,,,0
1477,,,,,,,,,,0
1478,-0.12798936015980328,-0.21941593803514883,,-0.16927204008984503,,-0.1687457970706594,,,,0
1479,-0.08662929303795547,-0.2170429821803513,,-0.1826943041083729,-0.06592887338652784,-0.13508775365023756,-0.11206608797587311,-0.08046233026317745,,0
1480,,,,,,,-0.2220839360330779,,,0
1481,,,,,,,,,,0
1482,,-0.25850748866543116,,-0.20984797623484544,-0.13996474862853533,-0.19280736822490255,-0.22259133400176406,,,1
1483,-0.17254585444185344,-0.16234828316475422,,,-0.23342355390313632,,,-0.06393147688237201,,0
1484,-0.18032828975333356,,,,,,,,,0
1485,,,,,,,,,,1
1486,,,,,,,-0.2088214132411881,,,1
1487,-0.146243490197278,-0.17147130646218636,,-0.14933111052253184,-0.15044069053970996,-0.07875986916816037,-0.21563278091346855,,,0
1488,,,,,,,,,,0
1489,,,,,,,,,,0
1490,,,,,,,,,,0
1491,,,,,,,,,,0
1492,,,,,,,,,,0
1493,,,,,,,,,,0
1494,,,,,,,,,,0
1495,,,,,,,,,,0
1496,-0.15123308270109737,-0.2308662289512412,-0.20025186355154356,-0.19457555608678967,-0.2003905273404725,-0.14933954548896874,-0.2149455267002974,,,1
1497,0.27638066264679123,1.1874373799259033,,,-0.02755654756593724,,0.4923109011378595,,,0
1498,,,,,,,,-0.08199334126145102,,0
1499,,,,,,,,,,0
1500,,,,,,,,,,0
1501,,,,,,,-0.22222063244627513,,,0
1502,,,,,,,,,,1
1503,-0.024720626000260853,-0.09801364340917414,,-0.13015509057926672,0.061909320646178094,0.08217841521593747,-0.11380197577018897,,,0
1504,-0.12686460086252632,-0.2569727764799804,,-0.2085818277772419,-0.12707899897261438,-0.19119998612916073,-0.21793574094479828,,,0
1505,,,,,,,,,,0
1506,,,,,,,,,,0
1507,,,,,,,-0.19369381953220588,,,0
1508,,-0.14147953477739303,,-0.11466992477929566,-0.03021315493816386,-0.06752980157245844,,,,1
1509,,-0.2587755837869162,,-0.2099831983789671,,-0.19326245676282058,,,,0
1510,,,,,,,-0.18083268120437526,,,1
1511,,,,,,,,,,0
1512,,,,,,,,,,0
1513,-0.13157373644339307,-0.2577782317588378,,-0.2093157197378094,-0.1375569473848254,-0.19190288603691674,,,,0
1514,,,,,,,,,,1
1515,,,,,,,,,,0
1516,,,,,,,,,,0
1517,,,,,,,,,,1
1518,,,,,,,,-0.08153809312884526,,0
1519,,,,,,,,,,0
1520,0.003646565694485045,-0.04264959941927697,-0.04739351317581315,0.03925421834853333,-0.028947052784179726,-0.1433119254412,-0.07352517840697223,,,0
1521,,,,,,,,,,0
1522,,,,,,,-0.018920889256485995,,,1
1523,,,,,,,1.9526635961638987,,,0
1524,0.7073266662081589,,,,,,0.6234942787186714,,,0
1525,0.12980038932659815,,,,,,0.17893764846705107,,,0
1526,,,,,,,,-0.07992371965995386,,0
1527,,,,,,,,,,0
1528,,,,,,,,,,0
1529,,,,,,,,,,0
1530,,,,,,,-0.20789379507570244,,,0
1531,-0.11794274822643724,,,,,,,,,0
1532,,,,,,,,,,0
1533,-0.1335848177933461,-0.24102865962079723,,-0.20126207221398382,-0.1428159866012952,-0.1626706917080214,,,,0
1534,,,,,,,,,,1
1535,,,,,,,,,,0
1536,,,,,,,,,,0
1537,,,,,,,,,,0
1538,,,,,,,-0.1127188377936704,,,0
1539,,,,,,,,,,0
1540,-0.12678587162052424,-0.2595346679074974,,-0.2098923778755615,-0.12701935572930664,-0.19551149904106546,-0.22255088384898447,,,0
1541,,-0.11511074169918102,,,0.008560471089711724,-0.060885374921493825,,,,0
1542,,,,,,,-0.21611217531489474,,,0
1543,,,,,,,,,,0
1544,,,,,,,,,,0
1545,,,,,,,,,,0
1546,,,,,,,,,,0
1547,,,,,,,,,,1
1548,-0.10724238827406316,-0.14210386883442036,-0.11262818290174435,-0.1205852947082932,-0.12650513967619684,-0.09304147541975477,-0.15169846991631042,,,0
1549,,,,,,,,,,0
1550,,,,,,,0.2614814967237449,,,0
1551,-0.1131456644815784,-0.24817360396147575,,-0.1931218560847584,-0.11991177727050449,-0.1962742987004626,-0.20826467565399634,,,0
1552,,,,,,,-0.22179556596546063,,,1
1553,,,,,,,,,,0
1554,-0.10324661002335468,,,,,,,,,0
1555,,,,,,,,,,0
1556,,,,,,,,,,0
1557,,,,,,,-0.2225638304982052,,,0
1558,,,,,,,,,,0
1559,-0.11229843050178767,,,,,,-0.20036333580128268,,,0
1560,0.27344905718038737,0.10899181142594336,,0.2167979611513813,0.1951650674772314,-0.05824118824359791,,,,0
1561,-0.12026168039802283,-0.2600795334967826,-0.11975162109959604,-0.21022946458438552,-0.11384301857378751,-0.19628971961927766,-0.22259656250113455,,,0
1562,,,,,,,,,,0
1563,,-0.18848663389290707,,-0.19112355034284065,,-0.041215148538272496,-0.15443815224657498,,,0
1564,,,,,,,,,,0
1565,,,,,,,,,,0
1566,,,,,,,,,,0
1567,,,,,,,,,,0
1568,,,,,,,,,,1
1569,,,,,,,,,,0
1570,,,,,,,,,,0
1571,,,,,,,,,,0
1572,,,,,,,,,,0
1573,,-0.25900445598869837,,-0.20989576243544067,,-0.19406233726073285,,,,0
1574,-0.055521050232121956,-0.10284071023363306,-0.055916810898140566,-0.051911857347795076,-0.05379355511822979,-0.10468442238460207,-0.18631154580120335,,,0
1575,-0.5817002573696191,-0.09607263226664513,,0.05219370544505807,-0.9718159353075152,-0.29885019991797035,-0.06557683256635796,,,0
1576,,,,,,,,,,0
1577,,,,,,,,,,0
1578,,,,,,,,,,0
1579,,,,,,,,,,0
1580,,,,,,,,,,0
1581,,,,,,,,,,0
1582,,,,,,,,-0.08182368322203924,,0
1583,,,,,,,,,,0
1584,,,,,,,,,,1
1585,,,,,,,-0.221175820351934,-0.08193839584804562,,0
1586,0.8627017559275635,,,,,,1.28624537053736,,,0
1587,,,,,,,,,,0
1588,,1.1532943517073855,,,,,0.6029916669747833,,,0
1589,,,,,,,,,,0
1590,,-0.14697930238325377,,-0.1537577978117244,-0.18386297830344023,-0.0031515231272031354,-0.1250177378335975,,-0.24193656908712086,0
1591,,,,,,,,,,0
1592,,,,,,,-0.1696699258932802,,,0
1593,,,,,,,,,,0
1594,,,,,,,,,,0
1595,,,,,,,,,,0
1596,,,,,,,,,,1
1597,,,,,,,,,,0
1598,,,,,,,,,,1
1599,,,,,,,,,,0
1600,,,,,,,-0.21723081781418932,,,1
1601,,,,,,,,,,0
1602,,,,,,,,,,0
1603,,,,,,,,,,0
1604,-0.11015151809855792,-0.2407373817218113,,,-0.0967607683122335,-0.1508497794978528,-0.20068837720697846,1.2213898460604693,,0
1605,,,,,,,,,,0
1606,,-0.25875434060434555,,,,-0.19449774493622715,-0.2225008224718703,,,0
1607,,,,,,,,,,0
1608,,,,,,,-0.02393119416541108,,,0
1609,,,,,,,,,,0
1610,,,,,,,,,,0
1611,,,,,,,,,,0
1612,,,,,,,,,,0
1613,,,,,,,-0.21980764606580527,,,0
1614,,,,,,,,,,0
1615,,,,,,,,,,0
1616,,,,,,,,,,0
1617,-0.010623512514146819,-0.18554029683203047,,,0.04568074026357316,,,,,0
1618,,,,,,,,,,1
1619,-0.12584440216021778,,,,,,,,,0
1620,,,,,,,,,,0
1621,,-0.06494244150661632,-0.03876571384665143,-0.07623445522534765,,0.04634969829270045,,,,0
1622,,,,,,,,,,0
1623,,,,,,,,,,0
1624,2.909939573299593,1.6909008068487341,3.677146422643966,1.0966918396999612,4.041627554303846,,0.5209812199992314,,,0
1625,-0.09134038302246647,-0.200323273646794,,-0.1514761203132951,-0.11197807217248026,-0.15289441173280519,-0.15047014677858106,,,0
1626,,,,,,,-0.21046162218069914,,,0
1627,,,,,,,-0.13083514555605028,-0.0743812971266274,,0
1628,,,,,,,,,,0
1629,,-0.24392148849137285,,,-0.1109266656293936,,-0.21383955248142994,,,0
1630,-0.186683033202675,-0.23683784150793782,,-0.18177736250127294,-0.27461300717886755,-0.19078015564690398,,,,0
1631,,,,,,,,,,0
1632,,,,,,,,,,0
1633,,,,,,,,,,0
1634,,,,,,,,,,1
1635,,,,,,,,,,0
1636,,,,,,,,,,0
1637,,,,,,,,,,0
1638,,,,,,,-0.2225082465842643,,,0
1639,-0.11619257976299414,-0.25612538900596193,,-0.20937721814116833,-0.10721463871200745,-0.1872820707848689,-0.21965295969427417,,,0
1640,-0.11622091861583604,,,,,,,,,0
1641,,,,,,,-0.16408004715481447,-0.07992523627028073,,0
1642,,,,,,,,,,0
1643,,,,,,,,,,0
1644,,,,,,,,,,1
1645,,,,,,,,,,0
1646,,-0.26007262666081,,,,-0.1962676147445901,,,,0
1647,,,,,,,-0.2059567149856559,,,1
1648,,,,,,,,,,0
1649,-0.11947793228901074,-0.2594774708539367,,-0.2100569634215454,-0.11196402666522529,-0.19502217710855743,-0.22161821003948098,-0.08191299262507074,-0.3359280142140744,0
1650,-0.11945643384892378,,,,,,-0.2220280955864584,,,0
1651,,-0.25525223305888983,,,-0.16424341116927715,,-0.22168405176012193,,,1
1652,,,,,,,-0.2191768990508551,,,0
1653,-0.1462464218027444,-0.2089009936838056,,-0.19031366304165498,-0.2277190714565802,-0.09747628558481036,-0.2083100147628934,,,0
1654,,,,,,,,,,0
1655,,,,,,,,,,1
1656,,,,,,,,,,0
1657,,,,,,,,,,0
1658,,,,,,,,,,0
1659,,,,,,,,,,0
1660,,,,,,,,,,0
1661,,,,,,,,,,0
1662,0.026083119530695933,-0.03320420312953094,,-0.006419311777508265,0.07616350400894088,0.007574044403644482,-0.18280859957520493,,,0
1663,,,,,,,,,,0
1664,,,,,,,,,,0
1665,-0.07416996980573906,-0.17172597835526443,,-0.15740598717955187,-0.06069993168560444,-0.06307907922076236,,-0.07878053829223726,,0
1666,-0.14085324494638343,,,,,,-0.21050079383728298,,,0
1667,,,,,,,,,,0
1668,,,,,,,1.1388932666219374,,,0
1669,-0.09720750276256274,-0.2253489126293439,,-0.17994773337407508,-0.09229831000722442,-0.16323758429417656,-0.20506410127924518,,,0
1670,,,,,,,,,,0
1671,,,,,,,,,,0
1672,,,,,,,,,,0
1673,,,,,,,,,,0
1674,-0.11896900069403392,-0.25834202268396456,-0.11838692728250082,-0.20965275238255685,-0.11139385732421374,-0.1927531210681946,-0.2214239701293863,,,0
1675,,,,,,,0.20359295587252835,,,0
1676,,-0.2456047798059332,-0.12154932007465147,-0.19869161242120548,-0.11581650865516117,-0.1803309576734965,-0.22112131340851732,,,0
1677,-0.03075387005012,-0.11671854274756303,0.02105687266217706,-0.13437898595409234,0.040263187465225815,,-0.13941957242442612,,,0
1678,,,,,,,-0.11658983090365667,,,0
1679,,,,,,,,,,0
1680,,,,,,,,,,0
1681,,,,,,,,,,0
1682,,,,,,,,,,0
1683,,,,,,,-0.21757252800992077,,,0
1684,,,,,,,,,,0
1685,,,,,,,,,,0
1686,,,,,,,-0.22261350349251152,,,0
1687,,,,,,,5.168073194046822,,,0
1688,,,,,,,,,,0
1689,-0.1754862547246565,,,,,,-0.2188383559252304,,,0
1690,,-0.23733671763891426,-0.12047863694498075,-0.1147812744740275,,-0.32805324982080836,-0.18387523544958817,,,0
1691,,,,,,,,,,0
1692,,,,,,,,,,0
1693,-0.14293468482753016,-0.17404995174126517,-0.20693813302741537,-0.1547342553350367,-0.17190824512842043,-0.09050189043193241,,,,0
1694,0.21061498001713128,,0.2936777311930626,,,,,,,0
1695,,,,,,,,,,0
1696,,,,,,,,,,0
1697,,2.2122823964615352,,1.6690937014538465,,2.6872809940470224,,,,0
1698,,-0.06843494387010472,0.554565075974132,-0.1884058908794302,0.6502395025384082,0.2232035192513189,,,,0
1699,-0.11703883654096273,-0.22836756887262383,,-0.1891510169338282,-0.11628201689561177,,,-0.08128843213680247,-0.29403082316847967,0
1700,,,,,,,-0.19668220020980284,,,0
